user_id,abandoned_product_ids,total_cart_adds,total_views,segment,predicted_profit_90_days,risk_flag
U006550,P001292,1.0,5.0,VVIP Loyal High-Value Customer,157.4477946290558,0.0
U006553,P001094,1.0,8.0,General Potential Customer,174.25687369539372,0.0
U006557,P000986,1.0,9.0,VVIP Loyal High-Value Customer,129.8537907890038,0.0
U006559,P001518,1.0,7.0,VVIP Loyal High-Value Customer,148.58454572530368,0.0
U006567,P000973,1.0,4.0,General Potential Customer,65.2938335723401,0.0
U006568,P001248,1.0,7.0,General Potential Customer,86.21586187347725,0.0
U006572,P000501,1.0,7.0,Recent New Customer,96.05248493646427,0.0
U006581,P001420,1.0,4.0,General Potential Customer,122.07067639248598,1.0
U006279,P001791,1.0,8.0,Recent New Customer,71.81564273011305,0.0
U006276,P001377,1.0,6.0,General Potential Customer,70.43112504191083,0.0
U006275,P000353,1.0,7.0,General Potential Customer,67.91776564949024,0.0
U006064,P000885,1.0,6.0,General Potential Customer,94.70359358816638,0.0
U005955,P000612,1.0,5.0,VVIP Loyal High-Value Customer,122.56340033017082,1.0
U005958,P000741,1.0,8.0,General Potential Customer,98.32201382673851,0.0
U005961,P001382,1.0,3.0,General Potential Customer,209.7963081781455,0.0
U005967,P000537,1.0,7.0,VVIP Loyal High-Value Customer,193.72932797273037,0.0
U005968,P000911,1.0,6.0,Dormant High-Value Customer,176.08546800038405,0.0
U005972,P001939,1.0,6.0,General Potential Customer,78.2093920833366,0.0
U005973,P001504,1.0,4.0,General Potential Customer,163.96426786413338,0.0
U005978,P001596,1.0,8.0,General Potential Customer,170.48273055436906,1.0
U005983,P000538,1.0,8.0,General Potential Customer,70.66355472952777,0.0
U005989,P001491,1.0,5.0,General Potential Customer,120.38193382860729,0.0
U005990,P000123,1.0,7.0,General Potential Customer,79.51450588465943,0.0
U005994,P000733,1.0,5.0,General Potential Customer,151.9122248325965,0.0
U005996,P001562,1.0,7.0,General Potential Customer,86.32586875429797,1.0
U005999,P001974,1.0,7.0,General Potential Customer,210.69706352495842,1.0
U006001,P000517,1.0,6.0,Recent New Customer,83.17471396118837,0.0
U006004,P001991,1.0,3.0,General Potential Customer,184.15168153295002,0.0
U006007,P001634,1.0,7.0,General Potential Customer,157.15977322674127,0.0
U006010,P000973,1.0,5.0,General Potential Customer,73.3313695438251,0.0
U006012,P001821,1.0,7.0,General Potential Customer,94.66380200980718,0.0
U006013,P000972,1.0,4.0,General Potential Customer,71.23468624970747,0.0
U006015,P001801,1.0,5.0,General Potential Customer,86.87120884705072,0.0
U006033,P001895,1.0,5.0,General Potential Customer,111.33504716685529,0.0
U006037,P000073,1.0,4.0,VVIP Loyal High-Value Customer,68.29965815171012,0.0
U006045,P001542,1.0,6.0,At-Risk Repeat Customer,145.7682808926229,0.0
U006047,P001994,1.0,9.0,General Potential Customer,142.49877424750966,0.0
U005954,P000961,1.0,10.0,General Potential Customer,222.6586025228049,0.0
U005953,P001890,1.0,10.0,General Potential Customer,76.28702421000119,0.0
U005951,P000432,1.0,7.0,General Potential Customer,126.02166476948014,0.0
U005921,P001268,1.0,6.0,General Potential Customer,67.17881980706318,0.0
U005891,P000633,1.0,6.0,VVIP Loyal High-Value Customer,150.43465025660618,0.0
U005894,P000654,1.0,4.0,VVIP Loyal High-Value Customer,114.69857178356665,0.0
U005896,P001069,1.0,3.0,General Potential Customer,127.09839585476148,0.0
U005897,P000378,1.0,4.0,General Potential Customer,126.15018309938958,0.0
U005899,P000677,1.0,12.0,General Potential Customer,112.4704514403689,1.0
U005908,P001674,1.0,4.0,General Potential Customer,165.90959400488865,0.0
U005909,P001759,1.0,5.0,Recent New Customer,119.35010101520943,1.0
U005910,P001274,1.0,2.0,General Potential Customer,73.29932168373894,0.0
U005912,P001694,1.0,8.0,General Potential Customer,64.7789553850387,0.0
U005917,P001612,1.0,4.0,At-Risk Repeat Customer,132.42490664109857,0.0
U005920,P000251,1.0,5.0,At-Risk Repeat Customer,131.35032492997055,1.0
U005922,P001338,1.0,6.0,Dormant High-Value Customer,182.54941157716908,0.0
U005950,P001114,1.0,5.0,General Potential Customer,186.97502036308114,0.0
U005924,P001152,1.0,4.0,General Potential Customer,85.81743432349886,0.0
U005926,P000039,1.0,7.0,General Potential Customer,79.51450588465943,0.0
U005928,P000904,1.0,6.0,General Potential Customer,144.11624678666814,0.0
U005931,P000278,1.0,13.0,At-Risk Repeat Customer,153.4727207009193,0.0
U005933,P001328,1.0,4.0,Dormant High-Value Customer,122.01200016636759,0.0
U005937,P001874,1.0,6.0,General Potential Customer,77.43947095818885,0.0
U005938,P000392,1.0,5.0,General Potential Customer,69.40142606101136,0.0
U005940,P001389,1.0,3.0,General Potential Customer,116.44439979092218,0.0
U005943,P000633,1.0,8.0,General Potential Customer,179.74557747888534,0.0
U005944,P001497,1.0,11.0,General Potential Customer,173.82291303791598,0.0
U005945,P000680,1.0,2.0,General Potential Customer,73.29932168373894,0.0
U006054,P001024,1.0,7.0,General Potential Customer,215.02042945694672,0.0
U006066,P001845,1.0,5.0,General Potential Customer,58.15625036431222,0.0
U006268,P000545,1.0,7.0,VVIP Loyal High-Value Customer,130.74394087783634,0.0
U006069,P001099,1.0,4.0,Recent New Customer,145.25485704964277,0.0
U006176,P000981,1.0,4.0,General Potential Customer,85.38102029994323,0.0
U006180,P000690,1.0,7.0,At-Risk Repeat Customer,103.72988877167668,0.0
U006182,P000899,1.0,8.0,At-Risk Repeat Customer,142.798620916336,1.0
U006189,P000358,1.0,7.0,Dormant High-Value Customer,68.97374535800239,0.0
U006190,P000373,1.0,5.0,At-Risk Repeat Customer,114.61328201772244,0.0
U006193,P001587,1.0,6.0,General Potential Customer,148.2829645259478,0.0
U006194,P001030,1.0,4.0,General Potential Customer,196.44574182681487,0.0
U006197,P000795,1.0,2.0,General Potential Customer,174.60930183740453,0.0
U006201,P001735,1.0,5.0,General Potential Customer,60.2495788895816,0.0
U006202,P000835,1.0,4.0,General Potential Customer,63.433843530109144,0.0
U006207,P001767,1.0,4.0,General Potential Customer,68.1168976699657,0.0
U006211,P001008,1.0,4.0,General Potential Customer,70.25863818591002,0.0
U006215,P001731,1.0,8.0,Dormant High-Value Customer,82.66049894946732,0.0
U006216,P001826,1.0,6.0,Dormant High-Value Customer,134.49246968356638,0.0
U006217,P001818,1.0,6.0,General Potential Customer,200.5191507108568,1.0
U006219,P001142,1.0,5.0,General Potential Customer,58.15625036431222,0.0
U006226,P001468,1.0,5.0,General Potential Customer,56.93753126640739,0.0
U006236,P000750,1.0,5.0,General Potential Customer,159.8515840152298,0.0
U006237,P000736,1.0,4.0,At-Risk Repeat Customer,140.15057169902488,0.0
U006252,P000989,1.0,4.0,Dormant High-Value Customer,128.3523438111709,0.0
U006253,P000187,1.0,6.0,General Potential Customer,73.48702255937451,0.0
U006255,P000349,1.0,11.0,VVIP Loyal High-Value Customer,133.820737318449,1.0
U006256,P000771,1.0,4.0,At-Risk Repeat Customer,65.83918203808418,0.0
U006263,P000054,1.0,3.0,General Potential Customer,147.13217611916303,0.0
U006265,P001533,1.0,3.0,At-Risk Repeat Customer,191.82372226377905,1.0
U006175,P001559,1.0,5.0,General Potential Customer,64.67205169959628,0.0
U006171,P000595,1.0,11.0,General Potential Customer,133.04774500615116,1.0
U006170,P001020,1.0,5.0,General Potential Customer,157.50215519359776,0.0
U006115,P001981,1.0,4.0,Recent New Customer,84.29555230583533,0.0
U006072,P001137,1.0,6.0,Dormant High-Value Customer,220.78397886073645,0.0
U006075,P000496,1.0,5.0,VVIP Loyal High-Value Customer,91.99965590039389,0.0
U006076,P001312,1.0,7.0,General Potential Customer,192.45775083311204,0.0
U006077,P000934,1.0,4.0,General Potential Customer,78.96718624970745,0.0
U006079,P000248,1.0,5.0,General Potential Customer,179.91827751265464,0.0
U006083,P001129,1.0,8.0,General Potential Customer,117.52520899415504,0.0
U006092,P001540,1.0,3.0,Dormant High-Value Customer,173.08576448486482,0.0
U006099,P001363,1.0,6.0,At-Risk Repeat Customer,146.1476656611745,0.0
U006101,P000789,1.0,6.0,General Potential Customer,174.02318206556728,0.0
U006106,P001849,1.0,6.0,Dormant High-Value Customer,89.90280472635186,0.0
U006110,P001541,1.0,7.0,General Potential Customer,148.2829645259478,0.0
U006125,P001560,1.0,3.0,General Potential Customer,102.39334303595837,0.0
U006169,P001342,1.0,5.0,General Potential Customer,89.7011795772431,1.0
U006130,P000022,1.0,3.0,Dormant High-Value Customer,223.90087372568374,1.0
U006132,P001253,1.0,9.0,General Potential Customer,242.41241767117145,0.0
U006135,P000842,1.0,6.0,Dormant High-Value Customer,151.50984398059873,0.0
U006142,P001039,1.0,5.0,General Potential Customer,186.73961099111233,0.0
U006145,P001552,1.0,4.0,General Potential Customer,147.00325537954268,0.0
U006156,P001247,1.0,4.0,General Potential Customer,63.433843530109144,0.0
U006160,P000957,1.0,4.0,At-Risk Repeat Customer,65.83918203808418,0.0
U006161,P000542,1.0,5.0,General Potential Customer,70.21358096408333,0.0
U006164,P001527,1.0,8.0,General Potential Customer,158.03520752175913,0.0
U006165,P000951,1.0,5.0,VVIP Loyal High-Value Customer,131.53121621681083,0.0
U006168,P001943,1.0,6.0,General Potential Customer,193.96288313372537,0.0
U005044,P001219,1.0,9.0,General Potential Customer,76.52085430756965,0.0
U005038,P000482,1.0,10.0,General Potential Customer,157.48495036363948,0.0
U005035,P000215,1.0,6.0,General Potential Customer,66.22629680063046,0.0
U003869,P001131,1.0,6.0,Dormant High-Value Customer,183.63174097765648,0.0
U003874,P000021,1.0,3.0,General Potential Customer,85.4478664507887,0.0
U003879,P001768,1.0,4.0,General Potential Customer,139.04705562548617,0.0
U003880,P001046,1.0,4.0,General Potential Customer,131.4508963910204,0.0
U003882,P000906,1.0,8.0,Dormant High-Value Customer,145.5886554369328,1.0
U003883,P000506,1.0,11.0,General Potential Customer,165.534764075138,1.0
U003885,P000223,1.0,3.0,At-Risk Repeat Customer,146.22056032336553,0.0
U003888,P000209,1.0,6.0,General Potential Customer,103.98640166194316,0.0
U003889,P000685,1.0,6.0,VVIP Loyal High-Value Customer,161.47942330783656,1.0
U003895,P001229,1.0,4.0,General Potential Customer,86.21688688610364,0.0
U003900,P001072,1.0,6.0,General Potential Customer,170.51666736671802,1.0
U003901,P001978,1.0,6.0,General Potential Customer,166.29516365855844,0.0
U003904,P001367,1.0,3.0,At-Risk Repeat Customer,116.8769568218544,1.0
U003905,P001098,1.0,7.0,At-Risk Repeat Customer,139.82379036168408,0.0
U003910,P000907,1.0,9.0,At-Risk Repeat Customer,156.74837692542465,1.0
U003916,P001375,1.0,5.0,Dormant High-Value Customer,179.91827751265464,0.0
U003917,P001159,1.0,5.0,Dormant High-Value Customer,169.90251778351464,0.0
U003919,P001199,1.0,5.0,Dormant High-Value Customer,125.83651259142559,1.0
U003920,P000484,1.0,6.0,General Potential Customer,134.50201231032838,0.0
U003924,P000926,1.0,8.0,General Potential Customer,87.09796438629205,0.0
U003934,P001729,1.0,5.0,General Potential Customer,179.91827751265464,0.0
U003944,P001963,1.0,4.0,Dormant High-Value Customer,109.50506172127375,1.0
U003946,P000437,1.0,2.0,General Potential Customer,150.7066467070164,0.0
U003949,P001873,1.0,4.0,General Potential Customer,129.37531566214233,0.0
U003952,P000244,1.0,7.0,Dormant High-Value Customer,221.20625941498352,0.0
U003963,P000387,1.0,2.0,Recent New Customer,82.16975258907921,0.0
U003871,P001243,1.0,12.0,General Potential Customer,186.38509013669739,1.0
U003868,P000226,1.0,6.0,At-Risk Repeat Customer,161.3815047902674,1.0
U004194,P001430,1.0,6.0,General Potential Customer,148.94928363793443,0.0
U003862,P000776,1.0,4.0,Dormant High-Value Customer,129.97125372644535,0.0
U003770,P000017,1.0,7.0,At-Risk Repeat Customer,140.15057169902488,0.0
U003775,P001895,1.0,6.0,General Potential Customer,133.6342822037393,0.0
U003782,P001264,1.0,6.0,VVIP Loyal High-Value Customer,153.80039391476134,1.0
U003788,P001282,1.0,6.0,General Potential Customer,186.97502036308114,0.0
U003789,P001907,1.0,4.0,Dormant High-Value Customer,123.99701850678181,0.0
U003795,P001600,1.0,9.0,Dormant High-Value Customer,155.36172875427178,0.0
U003796,P000924,1.0,5.0,VVIP Loyal High-Value Customer,131.70619261019064,0.0
U003802,P000193,1.0,2.0,General Potential Customer,72.400556474764,0.0
U003803,P000303,1.0,4.0,General Potential Customer,63.433843530109144,0.0
U003810,P001943,1.0,7.0,General Potential Customer,140.1268600175622,0.0
U003815,P001207,1.0,7.0,General Potential Customer,86.21586187347725,0.0
U003818,P000124,1.0,5.0,General Potential Customer,128.51462455183506,1.0
U003825,P000581,1.0,2.0,Dormant High-Value Customer,65.2938335723401,0.0
U003828,P000144,1.0,5.0,At-Risk Repeat Customer,142.9478132106032,0.0
U003829,P001887,1.0,6.0,General Potential Customer,153.30514952499888,0.0
U003830,P000076,1.0,5.0,VVIP Loyal High-Value Customer,141.27697960634438,0.0
U003831,P000303,1.0,5.0,General Potential Customer,156.91678595021858,0.0
U003833,P000165,1.0,4.0,General Potential Customer,89.04275258907921,0.0
U003838,P000136,1.0,6.0,VVIP Loyal High-Value Customer,156.89364661625035,0.0
U003840,P001376,1.0,5.0,General Potential Customer,181.80593966540673,0.0
U003846,P000543,1.0,6.0,VVIP Loyal High-Value Customer,155.78731542287224,0.0
U003853,P001566,1.0,5.0,VVIP Loyal High-Value Customer,108.06992747299603,0.0
U003855,P001736,1.0,8.0,General Potential Customer,153.50754123525422,0.0
U003857,P001256,1.0,8.0,General Potential Customer,181.27993934163638,0.0
U003860,P001029,1.0,4.0,General Potential Customer,119.6901533968008,1.0
U003965,P001265,1.0,4.0,General Potential Customer,65.09314860681587,0.0
U003967,P001189,1.0,4.0,Dormant High-Value Customer,173.91668163997903,0.0
U003978,P001593,1.0,7.0,General Potential Customer,190.25154058274921,0.0
U003981,P001061,1.0,11.0,General Potential Customer,176.90328142966877,0.0
U004107,P000065,1.0,5.0,General Potential Customer,61.803345888008366,0.0
U004108,P000062,1.0,8.0,At-Risk Repeat Customer,145.36988805484916,1.0
U004109,P000035,1.0,7.0,General Potential Customer,190.09516811760005,0.0
U004120,P000140,1.0,7.0,Recent New Customer,90.66635993646426,0.0
U004129,P001204,1.0,7.0,General Potential Customer,115.5616331565848,0.0
U004140,P001117,1.0,7.0,Recent New Customer,173.7346734377475,0.0
U004145,P000250,1.0,6.0,Dormant High-Value Customer,202.94185500322612,1.0
U004146,P000376,1.0,9.0,Dormant High-Value Customer,137.92257808519668,0.0
U004147,P001668,1.0,6.0,Dormant High-Value Customer,180.49126063608907,0.0
U004148,P000526,1.0,3.0,General Potential Customer,94.80368717915239,0.0
U004150,P001900,1.0,6.0,General Potential Customer,72.08170031765685,0.0
U004151,P000772,1.0,4.0,At-Risk Repeat Customer,97.20773627039479,0.0
U004153,P001144,1.0,2.0,Recent New Customer,247.41186466677317,0.0
U004154,P001433,1.0,3.0,Dormant High-Value Customer,83.55720447887413,0.0
U004155,P000057,1.0,5.0,General Potential Customer,117.37005956697257,0.0
U004158,P000242,1.0,5.0,Dormant High-Value Customer,73.82389887102605,0.0
U004161,P001054,1.0,8.0,General Potential Customer,81.44322574495544,0.0
U004166,P000482,1.0,3.0,Dormant High-Value Customer,66.06285400765503,0.0
U004170,P001082,1.0,3.0,General Potential Customer,63.433843530109144,0.0
U004174,P000941,1.0,9.0,General Potential Customer,131.68065641764161,0.0
U004175,P001914,1.0,8.0,Dormant High-Value Customer,59.673997494006564,0.0
U004176,P001903,1.0,2.0,General Potential Customer,66.06285400765503,0.0
U004177,P001016,1.0,3.0,General Potential Customer,134.67661869801395,0.0
U004182,P000552,1.0,6.0,General Potential Customer,145.2942503347537,1.0
U004183,P000604,1.0,4.0,General Potential Customer,62.63267249318992,0.0
U004105,P000359,1.0,4.0,At-Risk Repeat Customer,113.98775599632945,0.0
U004104,P001330,1.0,6.0,General Potential Customer,164.50013532372174,0.0
U004102,P001367,1.0,7.0,General Potential Customer,69.43280634552471,0.0
U004036,P000459,1.0,5.0,General Potential Customer,93.10602674916939,0.0
U003983,P001458,1.0,5.0,General Potential Customer,97.14797684267207,0.0
U003989,P001651,1.0,11.0,Recent New Customer,97.84600842234543,0.0
U003995,P000905,1.0,5.0,At-Risk Repeat Customer,131.5835994893009,0.0
U004007,P000664,1.0,8.0,General Potential Customer,89.81058110950532,0.0
U004018,P001875,1.0,5.0,General Potential Customer,91.90017640407555,0.0
U004022,P000552,1.0,5.0,Recent New Customer,82.50412845676775,0.0
U004024,P000326,1.0,5.0,General Potential Customer,56.93753126640739,0.0
U004025,P000062,1.0,5.0,Dormant High-Value Customer,226.17388600687053,0.0
U004033,P001121,1.0,10.0,VVIP Loyal High-Value Customer,137.55760863736634,0.0
U004034,P001026,1.0,4.0,General Potential Customer,105.90870916376548,0.0
U004035,P000853,1.0,5.0,General Potential Customer,59.66569268104155,0.0
U004040,P000133,1.0,5.0,General Potential Customer,85.65388777299177,0.0
U004099,P001629,1.0,4.0,General Potential Customer,220.9823927615409,0.0
U004041,P001583,1.0,4.0,Dormant High-Value Customer,139.28657942489653,0.0
U004051,P000402,1.0,5.0,General Potential Customer,135.28220525359984,0.0
U004059,P001721,1.0,7.0,General Potential Customer,76.11537068144571,0.0
U004061,P001025,1.0,6.0,At-Risk Repeat Customer,148.7843931232957,0.0
U004062,P001527,1.0,8.0,At-Risk Repeat Customer,140.15057169902488,1.0
U004071,P001419,1.0,7.0,General Potential Customer,88.07179852793881,0.0
U004072,P001110,1.0,4.0,General Potential Customer,63.24870930333426,0.0
U004074,P001013,1.0,4.0,General Potential Customer,183.7424819412024,0.0
U004085,P000418,1.0,4.0,At-Risk Repeat Customer,135.28220525359984,1.0
U004094,P000124,1.0,5.0,General Potential Customer,145.6282008981947,0.0
U004096,P001665,1.0,3.0,General Potential Customer,151.44623481787,0.0
U003768,P000334,1.0,5.0,General Potential Customer,195.3191180839944,0.0
U003767,P001995,1.0,6.0,General Potential Customer,74.47835996528104,0.0
U003760,P001387,1.0,2.0,General Potential Customer,172.61230597335867,0.0
U003564,P001016,1.0,4.0,Dormant High-Value Customer,175.29976739075943,0.0
U003477,P001188,1.0,3.0,At-Risk Repeat Customer,155.79180912282132,1.0
U003479,P000820,1.0,3.0,General Potential Customer,108.79645238509511,1.0
U003481,P001108,1.0,4.0,Dormant High-Value Customer,151.54051752148763,0.0
U003485,P001275,1.0,6.0,VVIP Loyal High-Value Customer,157.68393572563213,0.0
U003489,P000389,1.0,6.0,General Potential Customer,91.3175584762375,0.0
U003491,P000178,1.0,5.0,General Potential Customer,120.38193382860729,0.0
U003493,P000980,1.0,7.0,General Potential Customer,94.66380200980718,0.0
